Timestamp,instructions,L1-dcache-load-misses
    11.740079817,32248429,292736
    11.754538544,48102879,389850
    11.770226362,44622049,735731
    11.781913815,24291099,825131
    11.792127257,19001135,293562
    11.805928444,22058804,771313
    11.816124999,15781502,590831
    11.830218486,19091074,477747
    11.840431823,17600017,581303
    11.850617791,19877287,502467
    11.869997870,39135419,419710
    11.890189430,50217528,513783
    11.906180010,37215030,377013
    11.926008332,50637571,501585
    11.942206750,30637272,272324
    11.962191048,37290057,470086
    11.972465959,23727571,477129
    11.982762673,13167643,341356
    11.993670460,22167304,456390
    12.009103247,20372009,364641
    12.019339574,14730622,234488
    12.030299954,17941950,391188
    12.042216766,18079691,321494
    12.053702857,18911905,471844
    12.068072910,28059771,267322
    12.078510460,17870711,257075
    12.094188089,25906700,326221
    12.108651077,28084106,277934
    12.126022105,31919020,455336
    12.142721085,32069762,354843
    12.155307524,19112981,229053
    12.165579898,20468828,222719
    12.176209087,20039548,211744
    12.186437705,21966390,220555
    12.208465271,46547949,533592
